transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,root_cause_confidence,recovery_probability,recovery_direction,decision,decision_confidence,decision_reason
TXN_003189,1203.54,insufficient_funds,2,0.5702,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2114,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003190,1216.12,bank_declined,2,0.4732,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2391,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003192,2149.89,network_error,1,0.5281,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7608,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003201,6055.72,bank_declined,1,0.486,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.308,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003202,2144.02,bank_timeout,1,0.5426,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7259,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003203,1203.27,bank_declined,1,0.6308,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5791,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_003204,1798.68,bank_declined,1,0.602,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5782,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_003205,3197.06,bank_timeout,1,0.5485,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.735,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003206,2152.49,bank_timeout,2,0.4015,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.4787,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_003209,5278.12,bank_declined,3,0.3757,MEDIUM,Bank declined the payment,BANK_DECLINE,0.94,0.0705,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_003214,3406.5,network_error,1,0.5,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5878,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003218,1031.63,authentication_failure,2,0.3922,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.1488,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_003223,1666.96,bank_timeout,1,0.6612,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8443,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003227,15268.22,authentication_failure,1,0.6383,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.4628,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_003238,1194.07,bank_declined,2,0.6063,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.3891,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003239,2464.59,network_error,1,0.6658,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8262,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003245,10980.76,bank_declined,1,0.6794,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5711,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_003246,1877.61,network_error,1,0.4911,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6245,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003251,1824.65,expired_card,2,0.4749,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.1331,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003255,1472.74,bank_timeout,1,0.5653,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7484,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003256,1333.07,bank_declined,1,0.4587,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2771,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003267,1547.26,authentication_failure,1,0.6757,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.6284,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_003271,418.12,bank_declined,1,0.5027,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4408,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_003272,832.0,network_error,1,0.5083,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6273,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003274,7578.95,expired_card,1,0.4862,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.1898,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003275,2151.09,bank_declined,1,0.599,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5151,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_003278,2588.07,expired_card,1,0.5058,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.226,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003297,1061.93,bank_declined,1,0.6541,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.673,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_003305,4200.6,bank_declined,1,0.6827,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.6421,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_003312,6015.83,network_error,2,0.613,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5668,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003315,4844.41,authentication_failure,1,0.5081,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.3376,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_003329,1789.51,bank_declined,2,0.542,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2785,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003330,1647.07,network_error,1,0.5935,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8502,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003331,1614.08,authentication_failure,2,0.5163,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.2214,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_003333,2667.52,insufficient_funds,1,0.4591,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.1887,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003338,2610.44,bank_declined,2,0.4129,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.179,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003351,1370.9,bank_timeout,1,0.6612,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8638,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003353,826.33,authentication_failure,1,0.4955,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4837,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_003356,13584.16,network_error,1,0.5736,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.786,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003357,499.91,bank_timeout,1,0.6001,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8062,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003358,5007.48,insufficient_funds,1,0.4871,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2874,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003360,4215.7,bank_timeout,2,0.386,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.422,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_003364,1265.59,bank_timeout,1,0.5471,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.754,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003366,2100.04,network_error,1,0.5272,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6699,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003367,6765.17,bank_declined,1,0.5966,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5764,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_003369,3249.09,network_error,1,0.5932,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7814,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003370,5040.37,bank_timeout,3,0.5011,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.95,0.2571,escalate,stop,0.96,Maximum automated retry threshold has been reached.
TXN_003378,782.28,bank_timeout,1,0.5107,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7945,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003379,4464.74,bank_declined,1,0.5362,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4367,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_003382,1434.08,expired_card,3,0.4707,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.99,0.0678,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_003391,3653.41,network_error,2,0.4081,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.4688,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_003393,2285.17,insufficient_funds,1,0.4804,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3193,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003394,1719.54,bank_timeout,1,0.5707,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.759,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003399,3267.07,bank_timeout,1,0.5467,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7121,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003401,7948.22,authentication_failure,2,0.5961,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.3175,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_003402,2031.92,bank_timeout,3,0.4586,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.95,0.2132,escalate,stop,0.96,Maximum automated retry threshold has been reached.
TXN_003407,3669.28,authentication_failure,2,0.4555,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.1547,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_003408,8108.55,network_error,1,0.5326,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6938,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003410,1475.96,network_error,1,0.6435,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7741,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003414,1879.97,bank_timeout,1,0.6582,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8023,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003416,3656.53,bank_timeout,1,0.6194,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7945,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003418,2202.59,bank_timeout,1,0.5174,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7039,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003420,4570.22,network_error,2,0.5832,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5723,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003423,402.53,network_error,2,0.5394,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5217,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003430,948.06,bank_timeout,2,0.612,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6231,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003435,2133.16,bank_declined,1,0.5339,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3943,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003436,928.71,network_error,2,0.5167,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5171,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_003440,1435.47,network_error,3,0.4396,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.93,0.2653,escalate,stop,0.96,Maximum automated retry threshold has been reached.
TXN_003441,1897.41,network_error,2,0.4709,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.4538,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_003442,363.37,network_error,1,0.6669,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8641,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_003444,5595.65,authentication_failure,1,0.6019,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.4618,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_003445,2007.76,bank_declined,1,0.4921,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3438,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_003449,1870.45,insufficient_funds,1,0.5265,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.387,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
